agent_id,date,total_tours,escorted_tours,virtual_tours,actual_travels_required,daily_travel_time,travel_segments,final_physical_location
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-02,6,6,0,0,0.0,[],64938.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-03,3,3,0,0,0.0,[],64938.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-05,4,4,0,3,17.565803230727433,"[{'from_property': 64933, 'to_property': 64943, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-05 16:45:00'), 'next_start': Timestamp('2025-05-05 17:00:00'), 'buffer_time': 15.0}, {'from_property': 64943, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-05 18:45:00'), 'next_start': Timestamp('2025-05-05 18:00:00'), 'buffer_time': -45.0}, {'from_property': 64932, 'to_property': 64941, 'travel_time': 7.565803230727433, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-05 19:00:00'), 'next_start': Timestamp('2025-05-05 20:30:00'), 'buffer_time': 90.0}]",64941.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-06,2,2,0,1,7.5067316529230705,"[{'from_property': 78139, 'to_property': 64940, 'travel_time': 7.5067316529230705, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-06 14:45:00'), 'next_start': Timestamp('2025-05-06 14:15:00'), 'buffer_time': -30.0}]",64940.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-07,7,6,1,4,22.18572577387366,"[{'from_property': 100490, 'to_property': 78139, 'travel_time': 7.185725773873661, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-07 13:45:00'), 'next_start': Timestamp('2025-05-07 14:00:00'), 'buffer_time': 15.0}, {'from_property': 78139, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-07 15:00:00'), 'next_start': Timestamp('2025-05-07 16:00:00'), 'buffer_time': 60.0}, {'from_property': 64932, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-07 17:00:00'), 'next_start': Timestamp('2025-05-07 17:00:00'), 'buffer_time': 0.0}, {'from_property': 64933, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-07 18:00:00'), 'next_start': Timestamp('2025-05-07 18:00:00'), 'buffer_time': 0.0}]",64932.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-08,2,1,1,0,0.0,[],64932.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-09,5,4,1,2,14.673357503969621,"[{'from_property': 64932, 'to_property': 100490, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-09 19:00:00'), 'next_start': Timestamp('2025-05-09 19:00:00'), 'buffer_time': 0.0}, {'from_property': 100490, 'to_property': 64932, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-09 20:00:00'), 'next_start': Timestamp('2025-05-09 20:00:00'), 'buffer_time': 0.0}]",64932.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-10,7,7,0,5,33.76699344280573,"[{'from_property': 100490, 'to_property': 64937, 'travel_time': 5.334875958546577, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-10 14:45:00'), 'next_start': Timestamp('2025-05-10 14:30:00'), 'buffer_time': -15.0}, {'from_property': 64937, 'to_property': 64932, 'travel_time': 7.108029371064788, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-10 15:30:00'), 'next_start': Timestamp('2025-05-10 16:00:00'), 'buffer_time': 30.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-10 17:00:00'), 'next_start': Timestamp('2025-05-10 17:00:00'), 'buffer_time': 0.0}, {'from_property': 64937, 'to_property': 64932, 'travel_time': 7.108029371064788, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-10 18:00:00'), 'next_start': Timestamp('2025-05-10 18:00:00'), 'buffer_time': 0.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 5, 'prev_end': Timestamp('2025-05-10 19:00:00'), 'next_start': Timestamp('2025-05-10 19:00:00'), 'buffer_time': 0.0}]",64937.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-12,5,5,0,4,22.987428151658722,"[{'from_property': 64939, 'to_property': 64934, 'travel_time': 7.9874281516587216, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-12 16:30:00'), 'next_start': Timestamp('2025-05-12 16:30:00'), 'buffer_time': 0.0}, {'from_property': 64934, 'to_property': 100490, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-12 17:30:00'), 'next_start': Timestamp('2025-05-12 18:00:00'), 'buffer_time': 30.0}, {'from_property': 100490, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-12 18:45:00'), 'next_start': Timestamp('2025-05-12 19:00:00'), 'buffer_time': 15.0}, {'from_property': 64933, 'to_property': 84770, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-12 20:00:00'), 'next_start': Timestamp('2025-05-12 21:00:00'), 'buffer_time': 60.0}]",84770.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-13,5,3,2,2,12.503403674298394,"[{'from_property': 64933, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-13 15:15:00'), 'next_start': Timestamp('2025-05-13 16:00:00'), 'buffer_time': 45.0}, {'from_property': 64932, 'to_property': 84770, 'travel_time': 7.503403674298393, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-13 20:30:00'), 'next_start': Timestamp('2025-05-13 20:00:00'), 'buffer_time': -30.0}]",84770.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-14,4,4,0,3,22.510211022895177,"[{'from_property': 64932, 'to_property': 84770, 'travel_time': 7.503403674298393, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-14 15:00:00'), 'next_start': Timestamp('2025-05-14 16:00:00'), 'buffer_time': 60.0}, {'from_property': 84770, 'to_property': 64932, 'travel_time': 7.503403674298393, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-14 16:45:00'), 'next_start': Timestamp('2025-05-14 19:00:00'), 'buffer_time': 135.0}, {'from_property': 64932, 'to_property': 84770, 'travel_time': 7.503403674298393, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-14 20:00:00'), 'next_start': Timestamp('2025-05-14 20:00:00'), 'buffer_time': 0.0}]",84770.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-16,4,4,0,1,5.0,"[{'from_property': 64939, 'to_property': 64940, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-16 18:45:00'), 'next_start': Timestamp('2025-05-16 19:00:00'), 'buffer_time': 15.0}]",64940.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-17,3,3,0,1,7.937800127982374,"[{'from_property': 64939, 'to_property': 64942, 'travel_time': 7.937800127982374, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-17 16:45:00'), 'next_start': Timestamp('2025-05-17 17:15:00'), 'buffer_time': 30.0}]",64942.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-19,6,6,0,4,25.611038079017902,"[{'from_property': 64940, 'to_property': 64942, 'travel_time': 7.792444379186417, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-19 16:00:00'), 'next_start': Timestamp('2025-05-19 15:00:00'), 'buffer_time': -60.0}, {'from_property': 64942, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-19 16:00:00'), 'next_start': Timestamp('2025-05-19 16:30:00'), 'buffer_time': 30.0}, {'from_property': 64932, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-19 17:30:00'), 'next_start': Timestamp('2025-05-19 17:00:00'), 'buffer_time': -30.0}, {'from_property': 64933, 'to_property': 64941, 'travel_time': 7.818593699831483, 'tour_causing_travel': 5, 'prev_end': Timestamp('2025-05-19 20:15:00'), 'next_start': Timestamp('2025-05-19 20:30:00'), 'buffer_time': 15.0}]",64941.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-20,3,3,0,2,20.46003559491085,"[{'from_property': 64933, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-20 14:45:00'), 'next_start': Timestamp('2025-05-20 15:00:00'), 'buffer_time': 15.0}, {'from_property': 64932, 'to_property': 64938, 'travel_time': 15.460035594910849, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-20 16:00:00'), 'next_start': Timestamp('2025-05-20 19:00:00'), 'buffer_time': 180.0}]",64938.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-21,3,3,0,2,17.62643921087157,"[{'from_property': 64943, 'to_property': 64939, 'travel_time': 7.9485559701258675, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-21 15:45:00'), 'next_start': Timestamp('2025-05-21 15:45:00'), 'buffer_time': 0.0}, {'from_property': 64939, 'to_property': 64938, 'travel_time': 9.677883240745704, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-21 16:30:00'), 'next_start': Timestamp('2025-05-21 16:30:00'), 'buffer_time': 0.0}]",64938.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-23,2,2,0,1,5.0,"[{'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-23 15:45:00'), 'next_start': Timestamp('2025-05-23 16:00:00'), 'buffer_time': 15.0}]",64933.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-27,5,4,1,3,19.715550214283155,"[{'from_property': 151243, 'to_property': 84770, 'travel_time': 8.860515314431048, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-27 15:30:00'), 'next_start': Timestamp('2025-05-27 16:00:00'), 'buffer_time': 30.0}, {'from_property': 84770, 'to_property': 64937, 'travel_time': 5.238917851353683, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-27 16:45:00'), 'next_start': Timestamp('2025-05-27 17:00:00'), 'buffer_time': 15.0}, {'from_property': 64937, 'to_property': 64933, 'travel_time': 5.616117048498422, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-27 18:00:00'), 'next_start': Timestamp('2025-05-27 18:00:00'), 'buffer_time': 0.0}]",64933.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-28,2,2,0,1,14.077461108082106,"[{'from_property': 100490, 'to_property': 64938, 'travel_time': 14.077461108082106, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-28 17:45:00'), 'next_start': Timestamp('2025-05-28 19:30:00'), 'buffer_time': 105.0}]",64938.0
